Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,644,1736.0,1928,1757,1752,1840,1679,1932,2108,2025,1875,1782,1981,2189,1858,2314,1850,2019,1985,1781,2156,1687,1856,2031,1745,2171,1581,1804,1755,1517,1920,1375,1482,1491,1328,1578,1123,1484,1381,1085,1565,1103,1136,1155,926,1102,846,972,936,817,1065,790,750,714,559,776,495,551,537,468,595,371,390,302,210,320,195,245,192,153,272,119,122,149,93,121,85,75,74,57,74,45,34,29,18,74,91262,Amarapura,MMR010006
 Illiterate,1164,285.0,115,87,59,52,37,53,52,41,45,42,41,71,48,49,34,43,42,36,48,41,49,36,28,65,25,37,49,25,63,25,38,36,21,34,24,24,28,20,52,20,34,21,18,37,13,18,24,12,24,15,9,8,2,26,13,12,7,6,15,9,2,5,4,18,2,8,7,7,9,4,6,7,4,8,3,2,6,4,4,2,3,2,1,4,3629,Amarapura,MMR010006
 Total,1808,2021.0,2043,1844,1811,1892,1716,1985,2160,2066,1920,1824,2022,2260,1906,2363,1884,2062,2027,1817,2204,1728,1905,2067,1773,2236,1606,1841,1804,1542,1983,1400,1520,1527,1349,1612,1147,1508,1409,1105,1617,1123,1170,1176,944,1139,859,990,960,829,1089,805,759,722,561,802,508,563,544,474,610,380,392,307,214,338,197,253,199,160,281,123,128,156,97,129,88,77,80,61,78,47,37,31,19,78,94891,Amarapura,MMR010006
