Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,377,804.0,912,935,928,962,915,980,1169,1166,1136,1176,1340,1427,1304,1519,1391,1378,1367,1265,1290,1121,1164,1157,1133,1318,1087,1122,1131,1090,1091,981,939,1050,955,1081,852,977,1063,878,1026,896,914,969,784,877,728,802,839,750,730,716,659,713,652,695,520,583,567,436,511,382,435,364,292,304,193,218,237,202,265,161,126,138,116,126,96,100,96,58,79,47,45,20,32,89,63519,Tamway,MMR013015
 Illiterate,468,89.0,38,30,24,8,19,8,16,17,12,15,15,17,10,9,12,15,12,4,10,11,11,4,5,8,6,8,5,5,9,4,8,3,7,8,5,8,9,3,7,4,6,7,5,9,9,6,6,7,8,6,6,6,1,5,2,5,2,6,3,1,3,1,1,-,1,5,5,5,5,4,1,1,1,6,5,1,4,2,1,2,2,1,-,2,1151,Tamway,MMR013015
 Total,845,893.0,950,965,952,970,934,988,1185,1183,1148,1191,1355,1444,1314,1528,1403,1393,1379,1269,1300,1132,1175,1161,1138,1326,1093,1130,1136,1095,1100,985,947,1053,962,1089,857,985,1072,881,1033,900,920,976,789,886,737,808,845,757,738,722,665,719,653,700,522,588,569,442,514,383,438,365,293,304,194,223,242,207,270,165,127,139,117,132,101,101,100,60,80,49,47,21,32,91,64670,Tamway,MMR013015
