Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,106,217.0,274,293,261,325,244,279,239,209,208,175,176,166,126,146,91,98,101,88,99,97,82,102,86,147,75,71,83,81,105,82,85,92,64,127,53,85,112,68,92,52,60,63,69,91,58,49,53,53,44,47,35,45,25,51,13,23,28,19,29,24,17,15,5,26,8,14,7,7,8,4,5,6,4,10,3,-,1,5,2,-,1,1,-,10,6800,Kanpalet,MMR004008
 Illiterate,250,112.0,43,26,13,9,4,5,9,9,3,6,4,9,5,7,4,5,5,2,9,8,4,9,4,16,3,5,8,9,17,3,2,8,7,18,6,5,12,10,28,3,4,12,17,41,12,17,13,13,18,14,10,17,10,32,5,2,17,11,14,19,14,11,3,20,1,4,7,7,11,6,4,5,2,16,1,1,5,5,2,-,1,1,1,16,1166,Kanpalet,MMR004008
 Total,356,329.0,317,319,274,334,248,284,248,218,211,181,180,175,131,153,95,103,106,90,108,105,86,111,90,163,78,76,91,90,122,85,87,100,71,145,59,90,124,78,120,55,64,75,86,132,70,66,66,66,62,61,45,62,35,83,18,25,45,30,43,43,31,26,8,46,9,18,14,14,19,10,9,11,6,26,4,1,6,10,4,-,2,2,1,26,7966,Kanpalet,MMR004008
