Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,128,383.0,400,382,384,440,362,421,428,368,340,334,343,380,271,397,242,239,282,247,363,240,268,325,241,358,212,209,222,181,285,196,205,269,171,289,163,186,181,163,235,137,123,135,107,158,105,112,99,107,124,85,70,80,41,62,46,26,39,24,38,15,26,16,16,29,9,13,16,8,19,7,7,4,4,9,3,-,4,3,1,2,1,4,-,7,13674,Hkamti,MMR005033
 Illiterate,308,104.0,41,35,16,17,11,15,11,15,20,8,14,14,29,35,18,24,18,16,59,22,30,31,28,67,22,32,40,34,58,32,44,49,39,102,26,41,48,44,57,28,27,31,32,95,25,28,25,31,31,28,9,29,14,50,8,13,24,18,20,12,7,12,14,17,8,6,6,11,9,1,2,6,2,14,-,1,8,4,1,1,2,2,2,24,2412,Hkamti,MMR005033
 Total,436,487.0,441,417,400,457,373,436,439,383,360,342,357,394,300,432,260,263,300,263,422,262,298,356,269,425,234,241,262,215,343,228,249,318,210,391,189,227,229,207,292,165,150,166,139,253,130,140,124,138,155,113,79,109,55,112,54,39,63,42,58,27,33,28,30,46,17,19,22,19,28,8,9,10,6,23,3,1,12,7,2,3,3,6,2,31,16086,Hkamti,MMR005033
