Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,395,1406.0,1903,1997,2100,2068,1922,2114,2030,1758,1819,1524,1498,1751,1484,1596,1277,1301,1355,1168,1633,1150,1260,1226,1090,1374,1052,1128,1213,948,1436,866,882,1071,899,1041,698,1069,885,707,1097,630,596,659,524,663,486,596,570,517,605,459,392,412,307,435,219,260,234,227,291,170,169,135,87,151,101,131,100,78,200,83,59,63,36,60,34,49,32,28,44,24,17,15,15,47,66201,Kyunsu,MMR006006
 Illiterate,1898,912.0,439,227,148,119,96,107,96,84,117,99,77,97,102,125,96,80,87,87,149,83,102,86,94,117,82,121,117,92,141,69,76,94,55,89,44,70,60,56,113,51,48,51,37,99,36,56,56,43,58,55,28,31,27,50,18,25,26,21,33,19,14,20,7,26,9,14,12,8,24,9,12,6,4,7,4,6,6,6,7,1,1,3,1,8,8086,Kyunsu,MMR006006
 Total,2293,2318.0,2342,2224,2248,2187,2018,2221,2126,1842,1936,1623,1575,1848,1586,1721,1373,1381,1442,1255,1782,1233,1362,1312,1184,1491,1134,1249,1330,1040,1577,935,958,1165,954,1130,742,1139,945,763,1210,681,644,710,561,762,522,652,626,560,663,514,420,443,334,485,237,285,260,248,324,189,183,155,94,177,110,145,112,86,224,92,71,69,40,67,38,55,38,34,51,25,18,18,16,55,74287,Kyunsu,MMR006006
