Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,399,1145.0,1344,1159,1168,1293,1228,1251,1350,1187,1029,881,1026,936,803,870,691,611,693,618,748,623,688,718,715,811,731,747,726,665,871,683,709,753,731,827,627,770,729,673,986,697,646,709,607,734,579,629,640,583,600,507,521,459,379,494,385,446,424,365,427,319,355,273,189,258,149,164,184,157,259,134,118,123,92,103,60,74,61,54,57,32,25,19,18,48,49369,Yenangyoung,MMR009002
 Illiterate,759,107.0,47,19,22,30,18,12,19,19,14,25,16,24,17,18,29,16,25,18,21,23,20,28,21,35,25,25,22,41,35,22,32,29,25,31,22,27,27,24,40,19,24,28,19,31,22,26,19,15,20,22,18,26,15,14,12,16,18,17,14,25,11,14,8,26,10,10,3,11,32,7,12,6,6,14,4,7,7,5,7,4,2,2,1,6,2464,Yenangyoung,MMR009002
 Total,1158,1252.0,1391,1178,1190,1323,1246,1263,1369,1206,1043,906,1042,960,820,888,720,627,718,636,769,646,708,746,736,846,756,772,748,706,906,705,741,782,756,858,649,797,756,697,1026,716,670,737,626,765,601,655,659,598,620,529,539,485,394,508,397,462,442,382,441,344,366,287,197,284,159,174,187,168,291,141,130,129,98,117,64,81,68,59,64,36,27,21,19,54,51833,Yenangyoung,MMR009002
