Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,711,1812.0,2087,1826,2045,2006,1939,2097,2049,1877,1763,1518,1553,1673,1396,1717,1397,1503,1475,1397,1790,1387,1592,1676,1466,2086,1350,1421,1455,1289,1884,1249,1339,1380,1183,1594,977,1436,1385,1128,1593,1149,1147,1107,974,1295,930,918,983,908,1149,828,796,730,654,869,505,507,454,450,527,323,409,333,222,373,167,192,191,185,321,143,144,150,77,164,108,91,69,65,87,46,32,25,17,65,85380,Tatkon,MMR018003
 Illiterate,1217,333.0,107,52,36,44,31,35,22,27,29,34,22,39,21,36,23,36,40,21,41,42,44,36,41,75,30,36,35,30,53,24,39,28,25,53,11,42,29,22,57,24,33,28,18,38,23,19,31,15,28,22,10,13,12,30,15,15,8,9,25,10,16,8,5,25,10,3,8,11,26,10,8,12,7,15,4,11,4,5,11,2,4,4,2,8,3643,Tatkon,MMR018003
 Total,1928,2145.0,2194,1878,2081,2050,1970,2132,2071,1904,1792,1552,1575,1712,1417,1753,1420,1539,1515,1418,1831,1429,1636,1712,1507,2161,1380,1457,1490,1319,1937,1273,1378,1408,1208,1647,988,1478,1414,1150,1650,1173,1180,1135,992,1333,953,937,1014,923,1177,850,806,743,666,899,520,522,462,459,552,333,425,341,227,398,177,195,199,196,347,153,152,162,84,179,112,102,73,70,98,48,36,29,19,73,89023,Tatkon,MMR018003
