Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,70,110.0,200,263,250,403,191,329,321,250,279,188,133,223,107,207,74,96,96,95,165,78,89,113,62,156,56,61,43,47,87,49,46,60,30,88,35,34,35,21,57,16,28,16,17,31,6,5,9,7,8,10,4,8,2,7,8,1,2,2,1,-,1,-,-,3,-,1,-,-,1,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,5494,Lahe,MMR005036
 Illiterate,670,516.0,426,498,279,472,154,217,214,191,324,169,146,292,110,404,98,95,161,145,354,136,148,226,120,478,92,132,123,114,328,145,132,170,110,487,91,139,136,129,295,110,82,174,105,530,98,85,73,91,137,95,77,77,49,335,45,54,54,34,114,19,26,31,28,156,18,23,17,7,43,5,7,21,8,98,4,5,4,1,21,3,4,3,4,61,12702,Lahe,MMR005036
 Total,740,626.0,626,761,529,875,345,546,535,441,603,357,279,515,217,611,172,191,257,240,519,214,237,339,182,634,148,193,166,161,415,194,178,230,140,575,126,173,171,150,352,126,110,190,122,561,104,90,82,98,145,105,81,85,51,342,53,55,56,36,115,19,27,31,28,159,18,24,17,7,44,5,7,21,8,99,4,6,4,1,21,3,5,3,4,61,18196,Lahe,MMR005036
