Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,37,91.0,124,157,152,203,157,143,140,151,151,155,140,156,111,171,116,100,122,112,148,93,84,119,74,115,72,79,48,75,60,52,38,69,48,59,26,37,64,52,44,36,40,50,29,73,19,29,27,21,15,26,26,21,12,13,5,9,7,6,5,8,7,3,4,4,2,8,3,4,-,-,-,1,-,-,-,1,-,1,1,-,1,1,-,2,4665,Khaunglanphoo,MMR001018
 Illiterate,73,19.0,9,13,4,3,1,1,1,-,1,-,-,2,2,1,2,1,1,3,1,1,5,3,1,10,4,-,2,11,10,4,11,7,3,15,6,23,15,15,21,11,13,14,8,31,9,18,10,17,24,19,21,12,11,25,10,35,7,9,12,16,14,6,13,10,4,21,4,15,3,10,6,8,11,9,5,10,2,10,1,-,4,1,4,9,817,Khaunglanphoo,MMR001018
 Total,110,110.0,133,170,156,206,158,144,141,151,152,155,140,158,113,172,118,101,123,115,149,94,89,122,75,125,76,79,50,86,70,56,49,76,51,74,32,60,79,67,65,47,53,64,37,104,28,47,37,38,39,45,47,33,23,38,15,44,14,15,17,24,21,9,17,14,6,29,7,19,3,10,6,9,11,9,5,11,2,11,2,-,5,2,4,11,5482,Khaunglanphoo,MMR001018
