Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,135,333.0,330,375,357,386,331,372,366,343,320,306,293,340,242,320,279,309,257,251,351,287,304,325,298,415,294,315,317,245,369,269,255,296,291,341,221,336,245,204,300,226,246,307,209,322,210,224,228,227,282,233,175,166,147,235,93,125,100,89,167,82,95,87,62,101,46,69,64,48,108,47,24,58,22,61,15,25,35,29,26,21,14,11,12,32,17728,Ngayokaung(ST),MMR017004
 Illiterate,228,80.0,25,25,15,15,10,18,14,13,19,15,12,13,12,16,4,12,13,7,18,14,14,10,10,14,14,18,11,10,22,12,8,11,6,17,4,6,7,11,21,8,3,5,3,17,9,15,13,4,7,7,5,8,3,12,2,3,6,3,11,6,1,-,3,7,-,-,5,1,3,1,1,2,-,9,1,1,2,3,1,-,-,-,-,2,1017,Ngayokaung(ST),MMR017004
 Total,363,413.0,355,400,372,401,341,390,380,356,339,321,305,353,254,336,283,321,270,258,369,301,318,335,308,429,308,333,328,255,391,281,263,307,297,358,225,342,252,215,321,234,249,312,212,339,219,239,241,231,289,240,180,174,150,247,95,128,106,92,178,88,96,87,65,108,46,69,69,49,111,48,25,60,22,70,16,26,37,32,27,21,14,11,12,34,18745,Ngayokaung(ST),MMR017004
