Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,317,1423.0,1747,1690,1608,1664,1574,1618,1612,1524,1378,1143,1192,1338,1027,1267,981,1052,1093,897,1104,909,910,1051,877,1166,820,968,996,861,1193,877,795,1016,812,1084,713,1048,870,686,1034,717,694,773,609,793,489,719,615,574,709,562,538,511,400,600,331,444,384,320,433,244,273,222,105,246,133,190,166,105,243,112,90,137,43,113,74,64,67,62,80,44,40,30,21,93,60147,Thanbyuzayat,MMR011004
 Illiterate,1314,398.0,172,114,77,95,57,72,94,75,64,78,72,97,69,116,79,103,65,51,93,75,75,77,81,133,62,92,109,80,177,98,95,118,79,142,56,94,101,78,143,94,101,136,71,155,66,101,71,81,131,105,77,78,53,151,41,74,76,68,118,60,83,54,31,116,26,41,53,39,100,40,44,45,18,58,37,30,37,18,44,29,14,19,12,49,8265,Thanbyuzayat,MMR011004
 Total,1631,1821.0,1919,1804,1685,1759,1631,1690,1706,1599,1442,1221,1264,1435,1096,1383,1060,1155,1158,948,1197,984,985,1128,958,1299,882,1060,1105,941,1370,975,890,1134,891,1226,769,1142,971,764,1177,811,795,909,680,948,555,820,686,655,840,667,615,589,453,751,372,518,460,388,551,304,356,276,136,362,159,231,219,144,343,152,134,182,61,171,111,94,104,80,124,73,54,49,33,142,68412,Thanbyuzayat,MMR011004
