Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,52,112.0,133,135,132,128,137,152,167,181,184,183,230,237,211,240,206,210,208,191,185,181,177,185,163,217,157,156,143,151,154,148,135,165,149,153,133,156,149,153,177,140,165,164,145,152,131,155,155,155,156,136,129,131,135,131,94,103,98,93,96,81,86,68,64,52,33,53,58,45,62,55,26,52,36,37,27,24,20,18,17,10,7,7,10,35,10463,Kyauktada,MMR013033
 Illiterate,69,15.0,5,6,3,2,-,1,2,3,2,1,-,2,-,3,-,1,1,2,1,-,-,-,2,2,1,-,2,2,1,2,2,1,-,1,-,2,1,-,-,-,-,3,-,1,2,1,1,1,2,-,-,2,1,1,-,1,-,2,1,-,1,-,-,2,-,-,-,1,-,1,-,6,-,1,2,1,2,1,1,-,2,1,-,-,179,Kyauktada,MMR013033
 Total,121,127.0,138,141,135,130,137,153,169,184,186,184,230,239,211,243,206,211,209,193,186,181,177,185,165,219,158,156,145,153,155,150,137,166,149,154,133,158,150,153,177,140,165,167,145,153,133,156,156,156,158,136,129,133,136,132,94,104,98,95,97,81,87,68,64,54,33,53,58,46,62,56,26,58,36,38,29,25,22,19,18,10,9,8,10,35,10642,Kyauktada,MMR013033
