Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,5,7.0,4,10,5,14,8,6,8,1,1,2,-,2,2,5,1,-,2,1,6,4,4,9,2,6,1,3,1,-,4,4,2,1,-,3,2,1,2,1,3,3,2,4,1,4,2,1,1,1,3,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,168,ManKan(ST),MMR015005
 Illiterate,18,5.0,9,5,4,8,2,5,5,8,6,4,2,4,2,5,1,1,2,2,3,2,1,5,3,15,2,2,1,1,18,2,3,9,2,24,2,-,2,1,18,5,1,4,2,19,1,1,3,1,4,2,3,2,-,17,1,2,3,2,11,3,1,2,1,6,-,1,-,1,4,3,-,1,-,2,-,-,-,-,1,-,-,2,-,1,327,ManKan(ST),MMR015005
 Total,23,12.0,13,15,9,22,10,11,13,9,7,6,2,6,4,10,2,1,4,3,9,6,5,14,5,21,3,5,2,1,22,6,5,10,2,27,4,1,4,2,21,8,3,8,3,23,3,2,4,2,7,2,3,3,-,17,1,2,4,2,11,3,1,2,1,6,-,1,-,1,4,4,-,1,-,2,-,-,-,-,1,-,-,2,-,1,495,ManKan(ST),MMR015005
