Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,128,381.0,470,487,462,528,447,514,484,416,376,370,403,371,297,312,220,277,261,244,298,256,287,307,261,353,207,280,248,203,290,192,219,224,185,269,153,191,215,181,204,155,146,165,100,199,130,137,152,132,152,131,107,103,75,155,49,69,76,65,75,51,54,37,30,58,17,38,24,20,40,20,19,23,9,27,7,15,3,7,4,2,3,3,2,10,15367,Momauk,MMR001012
 Illiterate,289,68.0,27,13,9,7,5,8,4,4,7,2,7,8,4,5,6,8,8,10,15,9,17,14,13,25,10,25,8,17,40,28,35,20,10,45,17,32,30,29,46,26,14,46,26,65,35,26,31,25,34,34,21,25,12,41,20,19,16,11,25,12,21,17,4,31,4,10,16,8,13,10,5,9,3,23,5,2,4,3,3,2,1,2,4,7,1755,Momauk,MMR001012
 Total,417,449.0,497,500,471,535,452,522,488,420,383,372,410,379,301,317,226,285,269,254,313,265,304,321,274,378,217,305,256,220,330,220,254,244,195,314,170,223,245,210,250,181,160,211,126,264,165,163,183,157,186,165,128,128,87,196,69,88,92,76,100,63,75,54,34,89,21,48,40,28,53,30,24,32,12,50,12,17,7,10,7,4,4,5,6,17,17122,Momauk,MMR001012
