Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,10,50.0,46,46,49,40,42,52,56,49,26,35,37,47,33,50,26,44,40,24,34,29,40,25,30,53,29,31,33,26,30,25,22,33,27,25,24,20,20,20,25,26,24,22,22,18,9,16,18,10,16,23,14,11,7,10,4,3,8,13,5,3,3,1,-,4,1,4,-,1,1,2,1,2,-,-,-,1,-,-,-,1,-,-,-,1,1708,Myohla(ST),MMR001011
 Illiterate,49,6.0,2,2,2,-,1,-,-,-,1,-,-,-,3,1,-,-,1,1,1,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,3,-,-,-,-,-,1,2,2,-,1,-,1,-,1,1,-,1,-,-,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,91,Myohla(ST),MMR001011
 Total,59,56.0,48,48,51,40,43,52,56,49,27,35,37,47,36,51,26,44,41,25,35,29,40,25,30,53,29,31,33,26,31,26,22,33,28,25,24,23,20,20,25,26,24,23,24,20,9,17,18,11,16,24,15,11,8,10,4,3,10,13,5,3,5,1,-,4,1,4,-,1,1,2,1,2,-,-,-,1,-,-,-,1,-,-,-,2,1799,Myohla(ST),MMR001011
