Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,18,40.0,56,58,54,84,62,62,67,63,48,49,43,54,25,35,30,34,24,26,27,13,25,25,18,27,14,25,15,27,32,19,17,22,20,25,12,20,26,14,19,13,7,12,9,10,9,7,8,11,15,9,6,8,6,10,4,6,5,4,6,-,2,2,1,3,-,-,2,2,1,-,-,-,-,2,-,-,-,-,-,-,1,-,-,-,1555,Tontar(ST),MMR016007
 Illiterate,228,168.0,131,116,83,153,85,105,104,111,126,86,77,112,58,155,63,82,53,49,118,51,45,50,42,159,41,62,35,42,135,62,63,52,42,113,40,61,43,58,88,37,36,37,47,126,33,43,30,50,67,27,24,15,20,57,15,8,11,18,25,16,11,7,12,29,6,5,3,6,16,5,1,6,2,13,1,-,-,1,3,-,-,1,-,4,4421,Tontar(ST),MMR016007
 Total,246,208.0,187,174,137,237,147,167,171,174,174,135,120,166,83,190,93,116,77,75,145,64,70,75,60,186,55,87,50,69,167,81,80,74,62,138,52,81,69,72,107,50,43,49,56,136,42,50,38,61,82,36,30,23,26,67,19,14,16,22,31,16,13,9,13,32,6,5,5,8,17,5,1,6,2,15,1,-,-,1,3,-,1,1,-,4,5976,Tontar(ST),MMR016007
