Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,723,2198.0,2499,2197,2335,2282,2195,2195,2453,2263,2128,1800,1916,2204,1998,2233,1799,1903,1842,1748,2101,1749,1886,2087,1821,2308,1842,2006,1838,1756,2222,1621,1771,1953,1839,2200,1485,1834,1719,1588,2110,1540,1454,1389,1055,1475,1081,1136,1172,1100,1342,1053,1125,971,803,1095,683,850,726,671,812,567,681,519,356,559,297,340,299,255,411,222,233,244,117,176,109,117,118,81,103,51,48,44,18,113,108258,Magway,MMR009001
 Illiterate,1649,381.0,149,73,61,65,33,46,48,51,48,45,45,50,36,55,43,46,38,38,55,37,43,49,52,82,46,66,55,41,88,37,54,61,40,68,35,50,44,27,65,40,49,36,30,47,36,44,43,26,51,29,24,40,17,62,19,26,34,22,35,24,35,22,14,30,15,12,18,11,32,15,14,14,10,29,8,13,9,8,10,3,9,3,1,14,5178,Magway,MMR009001
 Total,2372,2579.0,2648,2270,2396,2347,2228,2241,2501,2314,2176,1845,1961,2254,2034,2288,1842,1949,1880,1786,2156,1786,1929,2136,1873,2390,1888,2072,1893,1797,2310,1658,1825,2014,1879,2268,1520,1884,1763,1615,2175,1580,1503,1425,1085,1522,1117,1180,1215,1126,1393,1082,1149,1011,820,1157,702,876,760,693,847,591,716,541,370,589,312,352,317,266,443,237,247,258,127,205,117,130,127,89,113,54,57,47,19,127,113436,Magway,MMR009001
