Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,458,1130.0,1332,1256,1226,1235,1094,1328,1367,1216,1149,1048,1181,1227,1023,1234,949,997,980,840,1150,741,963,966,839,1133,749,834,875,683,1000,616,824,830,650,850,639,826,764,598,941,550,692,639,501,600,430,491,474,387,509,323,314,267,209,292,221,186,213,165,212,110,165,96,64,106,54,65,67,44,76,39,33,50,22,34,20,19,17,10,15,13,7,10,3,17,48572,Thabeikkyin,MMR010012
 Illiterate,930,177.0,75,45,32,26,16,22,17,19,27,19,26,30,23,29,29,32,26,24,29,25,28,30,23,45,22,31,25,26,54,28,39,33,26,37,19,37,31,19,32,15,17,30,22,27,21,27,18,15,29,18,14,15,8,12,4,5,12,11,17,6,14,11,3,11,6,5,6,7,7,6,7,6,2,3,-,2,1,-,-,3,2,-,1,1,2710,Thabeikkyin,MMR010012
 Total,1388,1307.0,1407,1301,1258,1261,1110,1350,1384,1235,1176,1067,1207,1257,1046,1263,978,1029,1006,864,1179,766,991,996,862,1178,771,865,900,709,1054,644,863,863,676,887,658,863,795,617,973,565,709,669,523,627,451,518,492,402,538,341,328,282,217,304,225,191,225,176,229,116,179,107,67,117,60,70,73,51,83,45,40,56,24,37,20,21,18,10,15,16,9,10,4,18,51282,Thabeikkyin,MMR010012
