Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,599,2302.0,2869,3043,3096,3112,2861,3007,3136,3056,2596,2487,2469,2821,2330,2726,2070,2123,2197,1970,2325,1928,1999,2096,1913,2527,1729,2015,1987,1762,2211,1590,1542,1856,1511,1882,1264,1692,1559,1191,1689,1215,1114,1200,962,1251,926,1162,1116,957,1071,877,802,820,695,903,502,587,548,501,666,380,408,302,201,389,212,266,271,194,392,187,119,151,80,160,99,111,99,79,116,91,53,48,32,147,111600,Myeik,MMR006005
 Illiterate,2103,746.0,204,94,83,71,53,40,47,49,43,43,41,50,31,55,37,34,50,42,70,33,50,55,25,65,32,39,39,43,83,40,45,51,34,59,21,51,41,24,71,27,26,35,23,59,20,31,28,31,32,21,13,18,14,41,10,21,25,11,38,13,11,17,1,27,12,9,9,8,34,11,9,8,4,15,4,7,4,4,12,9,-,2,1,18,5660,Myeik,MMR006005
 Total,2702,3048.0,3073,3137,3179,3183,2914,3047,3183,3105,2639,2530,2510,2871,2361,2781,2107,2157,2247,2012,2395,1961,2049,2151,1938,2592,1761,2054,2026,1805,2294,1630,1587,1907,1545,1941,1285,1743,1600,1215,1760,1242,1140,1235,985,1310,946,1193,1144,988,1103,898,815,838,709,944,512,608,573,512,704,393,419,319,202,416,224,275,280,202,426,198,128,159,84,175,103,118,103,83,128,100,53,50,33,165,117260,Myeik,MMR006005
