Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,837,2044.0,2304,2301,2312,2401,2365,2429,2847,2634,2484,2272,2626,2747,2525,2868,2450,2481,2465,2386,2553,2359,2370,2459,2377,2943,2207,2425,2308,2044,2366,2019,1941,2201,1953,2227,1548,2068,1919,1623,2073,1594,1443,1539,1321,1533,1140,1289,1368,1186,1230,1112,949,968,901,1068,621,753,708,596,710,492,570,427,342,459,259,295,280,291,406,249,163,219,117,162,78,88,99,97,76,62,37,43,25,88,121214,Mingaladon,MMR013002
 Illiterate,1418,281.0,108,79,43,44,37,39,38,26,36,34,31,25,23,32,23,26,21,24,22,31,26,29,21,33,17,22,13,15,16,18,22,20,15,33,11,11,20,16,19,16,10,22,11,13,9,14,10,13,11,10,14,14,2,8,4,6,6,7,10,4,6,5,2,2,5,4,7,6,11,6,4,3,-,2,-,2,3,5,3,6,2,1,-,1,3118,Mingaladon,MMR013002
 Total,2255,2325.0,2412,2380,2355,2445,2402,2468,2885,2660,2520,2306,2657,2772,2548,2900,2473,2507,2486,2410,2575,2390,2396,2488,2398,2976,2224,2447,2321,2059,2382,2037,1963,2221,1968,2260,1559,2079,1939,1639,2092,1610,1453,1561,1332,1546,1149,1303,1378,1199,1241,1122,963,982,903,1076,625,759,714,603,720,496,576,432,344,461,264,299,287,297,417,255,167,222,117,164,78,90,102,102,79,68,39,44,25,89,124332,Mingaladon,MMR013002
