Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,18,85.0,67,80,77,77,78,64,75,76,60,46,43,54,47,56,37,38,35,41,29,19,24,27,17,29,16,9,13,16,12,11,13,14,5,13,17,18,19,8,14,7,7,8,6,8,6,3,5,3,9,4,7,10,2,7,2,7,4,5,5,3,3,3,6,3,2,-,2,3,1,-,-,2,-,-,1,-,-,-,-,-,-,-,-,-,1641,Shardaw,MMR002004
 Illiterate,53,21.0,12,6,10,14,11,11,9,12,15,19,9,19,14,25,12,12,22,20,25,17,7,21,17,24,17,10,11,15,32,15,11,17,19,30,15,15,21,27,37,20,21,27,16,30,15,19,14,25,24,13,4,23,8,29,9,9,9,21,11,4,4,13,4,7,1,4,7,3,4,-,-,2,1,7,-,-,-,1,2,-,2,-,-,1,1143,Shardaw,MMR002004
 Total,71,106.0,79,86,87,91,89,75,84,88,75,65,52,73,61,81,49,50,57,61,54,36,31,48,34,53,33,19,24,31,44,26,24,31,24,43,32,33,40,35,51,27,28,35,22,38,21,22,19,28,33,17,11,33,10,36,11,16,13,26,16,7,7,16,10,10,3,4,9,6,5,-,-,4,1,7,1,-,-,1,2,-,2,-,-,1,2784,Shardaw,MMR002004
