Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,111,262.0,335,306,342,361,351,366,366,360,323,269,288,302,241,328,237,228,278,237,329,261,274,340,256,376,282,293,346,267,418,298,263,310,254,331,244,354,302,223,393,239,238,295,227,339,200,218,237,192,223,206,152,208,159,227,115,164,172,127,182,121,103,99,57,113,48,90,83,71,126,70,50,75,37,66,32,56,34,28,35,22,12,22,4,31,17910,Gwa,MMR012017
 Illiterate,197,73.0,34,16,18,12,7,17,20,7,8,11,7,15,13,14,7,10,7,12,12,9,18,23,7,9,13,9,7,8,12,9,6,2,7,5,7,11,1,1,12,5,5,4,1,8,-,2,3,5,10,5,-,3,3,6,1,3,2,3,7,3,3,3,-,6,-,1,1,1,4,3,-,4,3,3,3,1,4,-,-,2,1,2,-,4,821,Gwa,MMR012017
 Total,308,335.0,369,322,360,373,358,383,386,367,331,280,295,317,254,342,244,238,285,249,341,270,292,363,263,385,295,302,353,275,430,307,269,312,261,336,251,365,303,224,405,244,243,299,228,347,200,220,240,197,233,211,152,211,162,233,116,167,174,130,189,124,106,102,57,119,48,91,84,72,130,73,50,79,40,69,35,57,38,28,35,24,13,24,4,35,18731,Gwa,MMR012017
