Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,356,874.0,1014,947,1018,948,947,1036,996,932,915,832,909,1000,808,937,810,775,786,661,957,706,885,889,829,1011,766,819,853,744,891,668,719,714,626,741,552,689,582,531,668,493,552,525,465,595,436,462,452,371,449,298,347,312,301,329,201,228,193,193,214,192,178,127,118,152,96,100,102,78,122,78,68,52,44,53,39,46,35,29,30,5,19,8,11,30,42569,Kyunhlau,MMR005008
 Illiterate,583,97.0,39,18,12,12,3,7,8,13,9,8,4,8,12,9,7,6,11,3,16,14,8,11,10,16,11,10,7,5,18,8,9,6,8,13,2,8,6,6,9,3,16,14,1,9,3,3,5,8,6,5,5,8,4,10,5,8,3,3,5,6,8,7,4,18,9,9,11,7,16,8,5,1,4,6,6,3,2,1,5,-,1,3,1,3,1338,Kyunhlau,MMR005008
 Total,939,971.0,1053,965,1030,960,950,1043,1004,945,924,840,913,1008,820,946,817,781,797,664,973,720,893,900,839,1027,777,829,860,749,909,676,728,720,634,754,554,697,588,537,677,496,568,539,466,604,439,465,457,379,455,303,352,320,305,339,206,236,196,196,219,198,186,134,122,170,105,109,113,85,138,86,73,53,48,59,45,49,37,30,35,5,20,11,12,33,43907,Kyunhlau,MMR005008
