Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,563,1290.0,1606,1576,1587,1650,1580,1735,1954,1437,1335,1099,1000,1262,905,1113,794,933,849,729,1089,740,793,997,796,1231,811,917,900,749,1162,768,829,985,643,998,573,979,810,614,1138,681,602,746,454,837,469,621,654,523,732,548,404,456,356,639,297,349,387,335,545,287,342,221,131,423,146,226,193,162,322,159,108,148,56,191,48,75,67,54,73,36,26,17,15,46,57726,Kyaukpyu,MMR012011
 Illiterate,1206,465.0,254,134,73,74,54,60,53,51,46,50,41,83,53,68,43,46,51,38,82,58,70,76,47,111,51,83,78,43,115,81,70,99,56,125,32,84,87,44,98,51,54,82,32,108,42,93,76,59,94,80,57,71,29,142,33,69,71,43,123,55,42,53,33,146,29,45,51,38,120,46,31,56,17,88,22,40,33,20,36,11,21,13,7,22,7017,Kyaukpyu,MMR012011
 Total,1769,1755.0,1860,1710,1660,1724,1634,1795,2007,1488,1381,1149,1041,1345,958,1181,837,979,900,767,1171,798,863,1073,843,1342,862,1000,978,792,1277,849,899,1084,699,1123,605,1063,897,658,1236,732,656,828,486,945,511,714,730,582,826,628,461,527,385,781,330,418,458,378,668,342,384,274,164,569,175,271,244,200,442,205,139,204,73,279,70,115,100,74,109,47,47,30,22,68,64743,Kyaukpyu,MMR012011
