Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,238,821.0,994,1104,1148,1176,1181,1206,1356,1111,955,776,639,684,551,679,543,536,604,504,609,512,590,542,489,642,471,555,536,448,669,508,472,598,428,545,401,587,493,382,634,393,403,432,367,414,319,399,373,324,477,361,332,351,229,353,203,241,241,196,317,146,141,118,73,130,79,109,95,72,173,89,62,81,37,41,29,37,34,39,49,29,18,17,8,54,36402,Yebyu,MMR006004
 Illiterate,885,319.0,149,80,47,61,31,39,50,39,34,34,31,44,33,38,25,39,43,31,49,43,48,59,41,76,42,56,60,54,96,59,62,65,44,69,42,58,54,47,88,53,55,69,41,75,46,60,53,40,79,76,48,47,21,66,20,31,37,29,50,21,31,35,10,41,10,19,12,15,54,17,15,25,12,21,9,12,12,14,23,8,10,7,6,21,4720,Yebyu,MMR006004
 Total,1123,1140.0,1143,1184,1195,1237,1212,1245,1406,1150,989,810,670,728,584,717,568,575,647,535,658,555,638,601,530,718,513,611,596,502,765,567,534,663,472,614,443,645,547,429,722,446,458,501,408,489,365,459,426,364,556,437,380,398,250,419,223,272,278,225,367,167,172,153,83,171,89,128,107,87,227,106,77,106,49,62,38,49,46,53,72,37,28,24,14,75,41122,Yebyu,MMR006004
