Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,13,25.0,18,31,15,25,22,25,29,28,26,21,25,20,18,10,3,13,9,12,15,8,12,9,8,9,6,3,8,7,9,6,9,2,8,7,3,7,6,8,5,3,5,6,1,6,3,6,7,5,6,3,2,-,2,2,2,3,2,1,2,1,1,2,1,-,1,-,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,619,Taungpyoletwe(ST),MMR012009
 Illiterate,27,14.0,9,7,5,10,6,5,12,4,15,8,3,11,7,8,5,8,8,9,16,10,10,6,6,16,6,9,8,7,14,1,5,4,1,13,4,8,4,5,13,2,5,5,7,10,4,5,5,3,10,8,2,-,2,5,4,2,2,4,3,-,3,1,-,3,-,2,-,1,3,1,-,-,2,3,-,1,-,-,2,-,-,-,-,-,457,Taungpyoletwe(ST),MMR012009
 Total,40,39.0,27,38,20,35,28,30,41,32,41,29,28,31,25,18,8,21,17,21,31,18,22,15,14,25,12,12,16,14,23,7,14,6,9,20,7,15,10,13,18,5,10,11,8,16,7,11,12,8,16,11,4,-,4,7,6,5,4,5,5,1,4,3,1,3,1,2,-,1,4,1,-,-,3,3,-,1,1,-,2,-,-,-,-,-,1076,Taungpyoletwe(ST),MMR012009
