Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,1142,3884.0,4462,4317,4455,4595,4453,4953,5085,4767,4342,4107,4090,4208,3636,4249,3329,3552,3341,3192,3535,3166,3206,3367,2998,3642,2876,3093,2963,2767,3349,2555,2593,3105,2609,3004,2165,2987,2759,2301,3134,2366,2270,2471,1941,2337,1853,2069,2116,1838,2040,1717,1455,1506,1284,1543,949,1101,1064,874,1173,761,885,647,463,668,381,407,420,339,632,323,252,305,169,227,153,141,142,94,108,91,55,41,36,130,184170,Bago,MMR007001
 Illiterate,3307,775.0,295,161,135,140,104,120,170,122,147,131,129,153,105,149,116,118,135,109,139,141,139,154,102,160,114,157,120,122,211,123,134,146,137,164,69,140,158,110,164,119,120,124,105,145,79,85,104,71,102,54,46,75,44,85,38,53,54,59,76,34,50,43,27,54,22,31,32,44,61,27,20,31,14,20,10,23,18,16,20,13,7,7,4,14,11805,Bago,MMR007001
 Total,4449,4659.0,4757,4478,4590,4735,4557,5073,5255,4889,4489,4238,4219,4361,3741,4398,3445,3670,3476,3301,3674,3307,3345,3521,3100,3802,2990,3250,3083,2889,3560,2678,2727,3251,2746,3168,2234,3127,2917,2411,3298,2485,2390,2595,2046,2482,1932,2154,2220,1909,2142,1771,1501,1581,1328,1628,987,1154,1118,933,1249,795,935,690,490,722,403,438,452,383,693,350,272,336,183,247,163,164,160,110,128,104,62,48,40,144,195975,Bago,MMR007001
