Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,31,113.0,94,116,120,115,119,140,118,112,100,117,81,103,67,111,73,65,72,74,79,68,74,96,65,116,64,78,85,70,93,66,66,60,65,67,52,81,64,54,59,41,40,47,32,57,23,32,44,21,32,31,27,22,19,30,17,20,14,12,16,12,6,8,4,10,2,4,9,4,5,3,5,2,2,2,2,2,1,-,2,-,-,-,-,-,4125,Hsinbo(ST),MMR001001
 Illiterate,73,24.0,6,3,3,3,-,2,2,3,-,1,1,3,1,2,-,1,3,2,5,-,1,3,-,3,-,4,2,3,2,2,1,2,1,-,2,3,2,2,3,4,6,-,2,3,-,2,-,-,4,5,6,3,1,2,2,4,2,1,-,-,1,1,1,4,1,-,1,-,2,1,-,-,1,1,-,-,2,-,-,-,-,1,-,-,238,Hsinbo(ST),MMR001001
 Total,104,137.0,100,119,123,118,119,142,120,115,100,118,82,106,68,113,73,66,75,76,84,68,75,99,65,119,64,82,87,73,95,68,67,62,66,67,54,84,66,56,62,45,46,47,34,60,23,34,44,21,36,36,33,25,20,32,19,24,16,13,16,12,7,9,5,14,3,4,10,4,7,4,5,2,3,3,2,2,3,-,2,-,-,1,-,-,4363,Hsinbo(ST),MMR001001
