Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,277,714.0,760,705,814,818,833,756,785,802,726,697,737,709,637,695,690,588,647,628,817,676,746,749,830,873,792,789,816,690,845,668,614,657,593,704,638,729,564,629,786,684,571,614,486,658,458,496,542,463,535,356,377,391,358,395,270,302,270,254,344,238,263,179,139,207,120,144,133,87,165,92,83,100,69,94,66,67,58,33,46,24,22,23,11,53,40563,Thayet,MMR009012
 Illiterate,481,92.0,24,15,19,15,10,13,19,8,12,13,13,9,15,12,12,20,21,21,29,16,21,20,23,17,20,19,14,19,31,17,16,19,18,23,15,16,15,17,25,12,14,16,5,26,12,14,16,13,22,14,18,21,13,26,4,9,12,3,16,9,23,13,6,14,6,12,5,4,18,6,4,9,6,10,2,6,7,4,-,2,1,1,-,6,1714,Thayet,MMR009012
 Total,758,806.0,784,720,833,833,843,769,804,810,738,710,750,718,652,707,702,608,668,649,846,692,767,769,853,890,812,808,830,709,876,685,630,676,611,727,653,745,579,646,811,696,585,630,491,684,470,510,558,476,557,370,395,412,371,421,274,311,282,257,360,247,286,192,145,221,126,156,138,91,183,98,87,109,75,104,68,73,65,37,46,26,23,24,11,59,42277,Thayet,MMR009012
