Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,100,158.0,215,240,232,341,156,243,248,196,257,166,113,166,69,121,53,49,52,55,86,36,37,43,21,66,20,27,20,27,41,17,16,20,11,34,7,13,7,15,21,4,2,11,7,24,5,6,4,5,4,7,1,2,4,9,-,-,1,1,2,-,1,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,3921,Donhee(ST),MMR005037
 Illiterate,368,239.0,206,196,133,165,45,86,93,100,129,89,55,134,61,179,46,64,62,74,145,77,54,83,60,192,50,73,57,59,196,100,69,100,81,282,57,73,82,69,226,88,46,72,69,293,52,65,53,75,104,64,36,69,76,137,18,33,40,40,69,25,27,25,9,88,7,8,6,19,29,16,5,18,5,34,2,2,5,10,5,3,3,2,4,24,6589,Donhee(ST),MMR005037
 Total,468,397.0,421,436,365,506,201,329,341,296,386,255,168,300,130,300,99,113,114,129,231,113,91,126,81,258,70,100,77,86,237,117,85,120,92,316,64,86,89,84,247,92,48,83,76,317,57,71,57,80,108,71,37,71,80,146,18,33,41,41,71,25,28,26,10,89,7,9,6,19,29,16,5,18,5,34,2,2,5,10,5,3,4,2,4,25,10510,Donhee(ST),MMR005037
