Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,733,1890.0,1996,1861,1874,2116,2070,2074,2159,2033,1924,1649,1652,1765,1485,1658,1396,1479,1522,1381,1840,1412,1532,1593,1470,1773,1376,1473,1544,1261,1692,1281,1294,1481,1294,1419,1025,1492,1153,1154,1423,1141,1051,1205,1050,1178,875,985,1000,957,1048,826,714,751,606,799,530,547,554,482,540,397,418,324,216,366,217,237,244,216,354,183,169,203,113,158,108,115,104,84,65,55,35,36,33,113,86101,Nyaungdon,MMR017021
 Illiterate,1445,323.0,148,89,68,65,39,65,69,68,78,63,55,76,50,75,56,55,68,41,87,54,64,49,59,86,49,67,68,65,95,59,57,72,44,62,25,58,39,31,53,32,39,38,37,48,17,27,30,28,33,19,17,20,17,40,19,24,19,30,18,15,16,18,17,27,13,13,17,12,33,23,18,13,10,26,8,11,5,11,7,6,3,4,4,16,5137,Nyaungdon,MMR017021
 Total,2178,2213.0,2144,1950,1942,2181,2109,2139,2228,2101,2002,1712,1707,1841,1535,1733,1452,1534,1590,1422,1927,1466,1596,1642,1529,1859,1425,1540,1612,1326,1787,1340,1351,1553,1338,1481,1050,1550,1192,1185,1476,1173,1090,1243,1087,1226,892,1012,1030,985,1081,845,731,771,623,839,549,571,573,512,558,412,434,342,233,393,230,250,261,228,387,206,187,216,123,184,116,126,109,95,72,61,38,40,37,129,91238,Nyaungdon,MMR017021
