Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,611,1434.0,1851,1701,1673,1794,1783,2081,2331,2280,2038,2241,2403,2592,2284,2690,2141,2089,2237,1978,2190,1899,2095,2134,1897,2477,1696,1953,1883,1575,2104,1529,1705,1884,1512,2001,1322,1741,1564,1291,1750,1158,1372,1383,1116,1321,915,1161,1076,953,1087,828,777,831,654,827,490,618,597,483,655,359,467,343,218,332,198,219,242,193,313,205,165,210,95,160,98,94,81,73,73,56,45,44,17,96,101132,Aungmyetharzan,MMR010001
 Illiterate,1117,254.0,87,49,34,33,27,43,36,26,24,28,29,33,23,38,24,25,27,29,36,32,30,28,17,40,17,23,16,19,25,19,20,26,13,17,9,23,17,5,27,6,14,9,8,22,8,10,12,11,5,6,5,9,9,6,2,8,7,10,7,3,3,7,3,3,1,2,6,2,8,5,4,8,4,7,4,2,4,2,7,1,5,3,-,7,2720,Aungmyetharzan,MMR010001
 Total,1728,1688.0,1938,1750,1707,1827,1810,2124,2367,2306,2062,2269,2432,2625,2307,2728,2165,2114,2264,2007,2226,1931,2125,2162,1914,2517,1713,1976,1899,1594,2129,1548,1725,1910,1525,2018,1331,1764,1581,1296,1777,1164,1386,1392,1124,1343,923,1171,1088,964,1092,834,782,840,663,833,492,626,604,493,662,362,470,350,221,335,199,221,248,195,321,210,169,218,99,167,102,96,85,75,80,57,50,47,17,103,103852,Aungmyetharzan,MMR010001
