Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,664,1454.0,1769,1660,1656,1852,1715,1898,1812,1777,1596,1305,1491,1599,1305,1612,1354,1312,1479,1293,1582,1352,1377,1454,1338,1727,1253,1451,1465,1232,1739,1211,1318,1376,1186,1340,1064,1260,1226,1012,1394,1052,1010,1081,873,1028,811,869,846,820,1014,713,721,602,523,757,414,522,575,458,532,368,380,271,178,304,182,193,178,136,296,112,130,142,66,116,70,75,68,54,69,37,32,23,13,58,77732,Myitthar,MMR010015
 Illiterate,1060,241.0,92,57,33,41,39,39,31,40,49,43,47,56,40,55,36,38,48,40,49,33,43,51,32,60,30,43,40,54,75,36,37,44,32,45,27,40,33,33,49,27,31,26,30,27,16,23,22,18,35,12,12,21,20,20,8,16,9,9,22,10,17,8,10,16,7,9,12,13,15,7,12,11,5,9,2,3,8,5,4,3,4,-,-,9,3614,Myitthar,MMR010015
 Total,1724,1695.0,1861,1717,1689,1893,1754,1937,1843,1817,1645,1348,1538,1655,1345,1667,1390,1350,1527,1333,1631,1385,1420,1505,1370,1787,1283,1494,1505,1286,1814,1247,1355,1420,1218,1385,1091,1300,1259,1045,1443,1079,1041,1107,903,1055,827,892,868,838,1049,725,733,623,543,777,422,538,584,467,554,378,397,279,188,320,189,202,190,149,311,119,142,153,71,125,72,78,76,59,73,40,36,23,13,67,81346,Myitthar,MMR010015
