Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,313,1124.0,1296,1307,1281,1448,1220,1422,1336,1285,1113,1071,986,1008,691,903,578,689,652,608,822,583,625,630,560,826,536,600,558,511,868,477,526,690,487,756,388,681,560,496,746,478,436,545,368,615,340,400,383,354,482,332,275,276,194,364,155,196,169,164,254,123,127,104,81,204,44,81,101,64,168,66,44,67,27,94,30,39,36,18,48,18,11,11,12,42,41697,Kyaukkyi,MMR007011
 Illiterate,1129,421.0,177,120,79,62,41,61,37,44,49,40,43,65,32,63,33,35,45,37,75,42,47,55,35,92,35,42,36,37,79,30,40,50,42,72,31,47,31,27,76,31,36,40,23,80,23,33,34,24,49,31,22,18,11,75,10,22,21,24,47,20,24,19,10,59,5,16,18,18,27,14,6,28,3,25,5,15,13,6,10,3,2,3,2,14,4653,Kyaukkyi,MMR007011
 Total,1442,1545.0,1473,1427,1360,1510,1261,1483,1373,1329,1162,1111,1029,1073,723,966,611,724,697,645,897,625,672,685,595,918,571,642,594,548,947,507,566,740,529,828,419,728,591,523,822,509,472,585,391,695,363,433,417,378,531,363,297,294,205,439,165,218,190,188,301,143,151,123,91,263,49,97,119,82,195,80,50,95,30,119,35,54,49,24,58,21,13,14,14,56,46350,Kyaukkyi,MMR007011
