Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,252,836.0,1063,990,1077,1045,873,994,882,811,855,821,877,945,712,905,741,798,701,659,835,621,667,820,694,890,619,612,617,514,662,514,521,577,485,614,464,558,501,427,546,384,362,396,310,503,326,382,319,316,385,325,253,221,209,294,144,150,145,152,175,137,90,80,47,79,21,49,37,51,51,41,25,18,14,37,13,18,4,8,7,7,6,8,4,7,36205,Hopon,MMR014003
 Illiterate,834,370.0,192,126,74,62,50,65,55,49,64,61,72,75,59,105,78,94,87,66,127,84,81,84,101,207,90,100,101,89,164,82,91,112,93,177,84,93,89,99,176,95,93,99,76,171,86,94,79,89,137,91,51,70,55,138,39,52,38,45,66,39,35,26,25,52,22,25,16,18,34,18,17,15,8,21,5,8,10,6,6,4,3,2,-,9,7050,Hopon,MMR014003
 Total,1086,1206.0,1255,1116,1151,1107,923,1059,937,860,919,882,949,1020,771,1010,819,892,788,725,962,705,748,904,795,1097,709,712,718,603,826,596,612,689,578,791,548,651,590,526,722,479,455,495,386,674,412,476,398,405,522,416,304,291,264,432,183,202,183,197,241,176,125,106,72,131,43,74,53,69,85,59,42,33,22,58,18,26,14,14,13,11,9,10,4,16,43255,Hopon,MMR014003
