Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,162,386.0,536,573,569,588,579,608,607,584,501,543,514,450,375,446,266,274,291,299,229,230,211,220,153,289,156,206,192,183,233,178,177,201,162,307,179,195,225,226,249,214,192,229,160,282,163,166,169,179,188,178,138,151,111,200,105,99,92,87,118,88,77,76,47,84,48,48,42,54,38,31,17,43,22,38,12,16,23,25,11,8,2,4,6,27,17660,Thantlang,MMR004003
 Illiterate,598,346.0,171,106,56,43,18,16,16,18,19,15,15,30,12,29,11,22,32,22,28,18,16,25,17,48,19,18,18,14,27,28,27,27,15,35,25,18,26,24,46,21,25,32,35,49,18,33,30,23,22,25,12,21,10,33,10,16,14,15,24,10,17,13,13,33,9,11,19,10,19,4,9,11,15,23,5,5,16,8,5,6,2,3,5,35,2888,Thantlang,MMR004003
 Total,760,732.0,707,679,625,631,597,624,623,602,520,558,529,480,387,475,277,296,323,321,257,248,227,245,170,337,175,224,210,197,260,206,204,228,177,342,204,213,251,250,295,235,217,261,195,331,181,199,199,202,210,203,150,172,121,233,115,115,106,102,142,98,94,89,60,117,57,59,61,64,57,35,26,54,37,61,17,21,39,33,16,14,4,7,11,62,20548,Thantlang,MMR004003
