Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,294,754.0,804,775,829,908,904,927,1030,875,843,655,799,781,700,822,632,676,682,631,824,706,792,871,757,976,763,787,864,749,1065,709,826,838,745,894,652,940,799,648,947,749,786,826,667,852,675,696,813,646,802,637,627,580,534,631,452,501,445,408,430,351,319,239,175,269,170,195,176,157,300,152,124,167,88,147,92,99,73,76,102,47,26,25,24,80,48903,Shwedaung,MMR008006
 Illiterate,561,140.0,41,22,16,19,12,18,22,8,11,13,14,19,13,19,5,9,18,7,14,14,19,22,10,26,10,10,7,11,15,10,13,6,12,19,9,17,7,6,12,11,9,11,7,14,6,6,3,4,11,6,5,4,4,8,3,4,3,5,7,6,4,1,3,6,1,1,5,5,10,5,2,6,9,3,1,6,7,4,3,5,1,1,1,2,1485,Shwedaung,MMR008006
 Total,855,894.0,845,797,845,927,916,945,1052,883,854,668,813,800,713,841,637,685,700,638,838,720,811,893,767,1002,773,797,871,760,1080,719,839,844,757,913,661,957,806,654,959,760,795,837,674,866,681,702,816,650,813,643,632,584,538,639,455,505,448,413,437,357,323,240,178,275,171,196,181,162,310,157,126,173,97,150,93,105,80,80,105,52,27,26,25,82,50388,Shwedaung,MMR008006
