Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,557,1227.0,1328,1238,1290,1401,1266,1489,1336,1165,1137,933,988,1058,821,1049,691,808,815,732,1028,727,914,876,785,1288,718,867,872,645,1147,577,871,841,657,1016,623,850,727,605,1085,581,800,679,553,880,510,624,633,422,774,392,551,465,363,597,310,369,369,318,463,253,360,229,155,360,142,197,154,90,280,99,150,149,86,126,68,81,72,69,59,31,36,26,14,64,53051,Depayin,MMR005010
 Illiterate,767,180.0,56,49,27,20,18,23,14,11,13,18,20,22,23,28,19,20,20,10,27,16,25,21,16,40,12,17,29,18,37,22,23,27,9,37,13,25,22,21,44,16,16,23,14,50,17,39,21,19,35,11,11,16,11,42,5,14,19,8,35,6,23,15,13,41,13,12,5,16,19,10,9,20,3,21,9,9,10,8,14,4,8,4,1,14,2588,Depayin,MMR005010
 Total,1324,1407.0,1384,1287,1317,1421,1284,1512,1350,1176,1150,951,1008,1080,844,1077,710,828,835,742,1055,743,939,897,801,1328,730,884,901,663,1184,599,894,868,666,1053,636,875,749,626,1129,597,816,702,567,930,527,663,654,441,809,403,562,481,374,639,315,383,388,326,498,259,383,244,168,401,155,209,159,106,299,109,159,169,89,147,77,90,82,77,73,35,44,30,15,78,55639,Depayin,MMR005010
