Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,100,239.0,288,277,282,296,293,307,365,341,332,324,405,456,417,473,419,417,378,357,399,352,372,366,327,426,327,356,325,310,348,278,292,340,292,317,271,326,309,246,328,274,264,360,270,298,252,274,269,260,263,241,230,226,191,254,175,179,154,131,155,132,155,102,84,88,55,68,90,55,80,65,46,62,36,47,34,22,34,27,23,19,12,17,7,25,19778,Ahlon,MMR013037
 Illiterate,148,26.0,17,7,7,-,3,2,7,8,8,4,3,2,7,2,5,7,4,2,1,6,2,1,6,3,3,3,1,2,4,1,3,-,2,-,-,1,1,1,2,-,2,2,-,-,1,1,1,-,1,1,2,2,-,1,-,-,4,1,1,-,-,2,-,1,-,1,1,-,1,-,-,-,-,1,1,1,-,1,-,-,1,-,-,2,345,Ahlon,MMR013037
 Total,248,265.0,305,284,289,296,296,309,372,349,340,328,408,458,424,475,424,424,382,359,400,358,374,367,333,429,330,359,326,312,352,279,295,340,294,317,271,327,310,247,330,274,266,362,270,298,253,275,270,260,264,242,232,228,191,255,175,179,158,132,156,132,155,104,84,89,55,69,91,55,81,65,46,62,36,48,35,23,34,28,23,19,13,17,7,27,20123,Ahlon,MMR013037
