Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,18,56.0,73,84,59,69,58,79,71,58,55,70,59,75,47,63,51,54,63,77,70,58,60,61,44,80,46,69,62,41,56,39,45,53,32,42,35,48,23,33,34,20,25,35,26,26,17,20,18,29,22,18,10,16,6,15,9,11,13,11,11,5,4,2,4,7,5,8,1,5,3,3,3,5,1,2,1,1,1,2,1,-,-,1,1,2,2696,Lwe`ge`(ST),MMR001012
 Illiterate,57,25.0,10,6,7,6,5,5,4,1,4,6,6,5,1,6,4,7,4,8,5,9,8,6,4,14,6,10,12,13,9,14,13,13,7,15,11,22,8,10,10,9,7,8,7,17,4,12,4,20,15,16,11,8,12,13,8,9,6,8,8,6,5,8,8,19,6,8,1,7,2,2,3,4,2,9,2,1,6,1,1,1,2,-,-,1,703,Lwe`ge`(ST),MMR001012
 Total,75,81.0,83,90,66,75,63,84,75,59,59,76,65,80,48,69,55,61,67,85,75,67,68,67,48,94,52,79,74,54,65,53,58,66,39,57,46,70,31,43,44,29,32,43,33,43,21,32,22,49,37,34,21,24,18,28,17,20,19,19,19,11,9,10,12,26,11,16,2,12,5,5,6,9,3,11,3,2,7,3,2,1,2,1,1,3,3399,Lwe`ge`(ST),MMR001012
