Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,152,464.0,586,608,564,620,500,573,615,556,470,473,472,556,427,497,366,390,376,411,462,369,375,437,429,537,360,404,349,369,390,342,331,351,262,386,238,305,279,240,298,214,204,192,155,253,160,156,168,155,179,175,113,133,84,147,56,80,80,60,100,59,61,53,35,48,18,33,21,18,40,26,26,17,11,18,12,8,2,7,7,6,5,-,5,8,20597,Mansi,MMR001013
 Illiterate,421,108.0,43,22,19,14,7,12,6,8,13,11,13,12,12,16,12,20,11,17,22,18,15,17,23,38,18,21,19,25,32,34,19,32,23,43,22,24,32,26,37,27,26,27,20,49,30,30,20,32,30,35,20,26,18,26,16,24,13,13,20,17,11,15,14,19,7,8,7,9,9,9,5,8,6,11,1,1,4,6,4,7,1,-,1,8,2027,Mansi,MMR001013
 Total,573,572.0,629,630,583,634,507,585,621,564,483,484,485,568,439,513,378,410,387,428,484,387,390,454,452,575,378,425,368,394,422,376,350,383,285,429,260,329,311,266,335,241,230,219,175,302,190,186,188,187,209,210,133,159,102,173,72,104,93,73,120,76,72,68,49,67,25,41,28,27,49,35,31,25,17,29,13,9,6,13,11,13,6,-,6,16,22624,Mansi,MMR001013
