Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,16,52.0,62,75,90,101,80,100,93,88,66,54,58,68,42,71,41,56,50,46,94,56,48,68,41,81,31,32,45,34,66,36,22,34,24,66,23,31,40,22,54,27,27,32,22,51,28,35,25,22,27,14,11,15,11,40,4,13,6,5,9,6,3,8,3,13,1,1,2,2,2,1,-,-,2,2,-,-,2,1,-,-,-,-,1,1,2732,Minekat,MMR016002
 Illiterate,571,478.0,410,536,312,591,212,374,285,202,456,239,256,419,211,670,173,258,244,162,650,235,226,279,142,958,139,195,134,142,525,143,158,180,114,620,94,146,110,84,355,100,90,122,71,623,67,125,104,88,188,143,60,88,35,410,39,63,46,37,128,38,32,26,20,190,13,17,15,12,36,14,12,13,2,69,1,8,3,4,8,5,3,6,2,23,15887,Minekat,MMR016002
 Total,587,530.0,472,611,402,692,292,474,378,290,522,293,314,487,253,741,214,314,294,208,744,291,274,347,183,1039,170,227,179,176,591,179,180,214,138,686,117,177,150,106,409,127,117,154,93,674,95,160,129,110,215,157,71,103,46,450,43,76,52,42,137,44,35,34,23,203,14,18,17,14,38,15,12,13,4,71,1,8,5,5,8,5,3,6,3,24,18619,Minekat,MMR016002
