Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,386,1221.0,1561,1524,1380,1471,1287,1457,1601,1348,1245,1403,1584,1762,1609,2004,1436,1549,1581,1461,1832,1548,1575,1647,1362,2088,1360,1546,1455,1289,1630,1196,1298,1551,1101,1627,1039,1400,1294,998,1374,813,821,934,594,885,531,598,526,498,521,361,317,324,212,316,160,161,161,152,167,101,127,84,42,98,35,46,38,38,42,36,26,24,12,24,14,13,8,3,15,6,7,3,6,27,69007,Phakant,MMR001009
 Illiterate,1186,278.0,93,68,33,25,11,24,9,25,15,21,14,29,26,25,18,25,22,24,41,26,21,38,29,59,27,39,36,31,52,45,44,52,43,84,30,71,59,49,81,43,41,45,33,98,36,41,46,40,44,45,25,28,21,62,20,21,21,15,39,14,13,15,12,31,8,11,9,11,16,2,4,6,2,13,4,3,1,5,6,2,2,3,1,13,3899,Phakant,MMR001009
 Total,1572,1499.0,1654,1592,1413,1496,1298,1481,1610,1373,1260,1424,1598,1791,1635,2029,1454,1574,1603,1485,1873,1574,1596,1685,1391,2147,1387,1585,1491,1320,1682,1241,1342,1603,1144,1711,1069,1471,1353,1047,1455,856,862,979,627,983,567,639,572,538,565,406,342,352,233,378,180,182,182,167,206,115,140,99,54,129,43,57,47,49,58,38,30,30,14,37,18,16,9,8,21,8,9,6,7,40,72906,Phakant,MMR001009
