Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,218,803.0,982,1064,1017,1116,984,1094,1156,998,927,965,923,975,782,1022,731,827,745,699,870,633,723,773,649,1109,661,767,704,637,934,670,612,768,540,977,468,736,644,515,870,496,465,547,346,687,381,470,496,403,512,389,296,341,219,476,192,244,224,180,274,162,166,113,83,145,72,81,88,69,101,66,44,55,29,57,31,24,21,20,30,17,13,10,6,26,42455,Kyukme,MMR015012
 Illiterate,921,387.0,158,111,69,72,47,63,53,56,53,61,59,93,57,143,60,85,72,74,130,78,73,110,75,229,91,141,115,116,226,134,123,165,80,256,71,134,127,95,218,111,108,134,59,217,69,93,90,72,148,106,70,80,53,186,48,68,58,56,111,39,55,29,25,86,12,28,32,29,49,28,23,35,16,49,16,23,17,15,12,7,6,4,9,23,8085,Kyukme,MMR015012
 Total,1139,1190.0,1140,1175,1086,1188,1031,1157,1209,1054,980,1026,982,1068,839,1165,791,912,817,773,1000,711,796,883,724,1338,752,908,819,753,1160,804,735,933,620,1233,539,870,771,610,1088,607,573,681,405,904,450,563,586,475,660,495,366,421,272,662,240,312,282,236,385,201,221,142,108,231,84,109,120,98,150,94,67,90,45,106,47,47,38,35,42,24,19,14,15,49,50540,Kyukme,MMR015012
