Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,92,229.0,248,246,200,201,178,187,205,180,165,177,134,145,121,148,105,115,106,94,126,102,112,112,119,161,116,111,113,102,121,94,104,139,102,100,88,89,102,70,112,92,61,82,55,88,57,58,52,43,53,43,42,37,25,36,26,23,26,15,30,22,21,17,13,13,8,6,5,5,6,8,10,5,4,8,2,1,1,2,1,-,-,-,-,1,6674,Myothit(ST),MMR005030
 Illiterate,115,29.0,11,6,1,1,-,-,1,1,1,2,1,3,3,1,1,4,1,-,2,1,1,1,1,5,3,3,3,-,2,2,3,4,1,-,2,3,1,5,5,1,2,3,1,2,5,2,3,3,5,3,1,5,5,10,2,5,3,1,4,1,3,-,3,6,2,4,2,3,6,2,1,3,2,3,2,-,2,2,-,-,-,-,-,2,345,Myothit(ST),MMR005030
 Total,207,258.0,259,252,201,202,178,187,206,181,166,179,135,148,124,149,106,119,107,94,128,103,113,113,120,166,119,114,116,102,123,96,107,143,103,100,90,92,103,75,117,93,63,85,56,90,62,60,55,46,58,46,43,42,30,46,28,28,29,16,34,23,24,17,16,19,10,10,7,8,12,10,11,8,6,11,4,1,3,4,1,-,-,-,-,3,7019,Myothit(ST),MMR005030
