Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,111,263.0,375,483,489,484,443,493,488,467,418,383,345,321,241,264,223,195,179,193,164,149,158,183,145,194,149,158,134,138,173,167,156,144,146,192,132,153,139,193,224,146,132,175,148,183,104,129,114,126,113,105,115,113,91,116,61,89,58,82,73,60,59,50,40,50,30,34,28,49,29,18,17,24,7,17,5,8,10,7,4,4,3,3,2,13,13093,Matupi,MMR004007
 Illiterate,399,233.0,132,59,37,17,7,7,10,10,17,7,10,14,7,14,5,6,8,8,15,10,9,16,8,23,7,12,14,10,27,19,14,18,11,25,10,16,21,9,26,18,19,23,21,49,16,21,17,30,28,25,18,30,34,50,20,20,23,34,40,27,17,25,19,60,18,20,21,36,24,10,10,30,24,39,16,7,20,14,17,10,7,5,5,36,2380,Matupi,MMR004007
 Total,510,496.0,507,542,526,501,450,500,498,477,435,390,355,335,248,278,228,201,187,201,179,159,167,199,153,217,156,170,148,148,200,186,170,162,157,217,142,169,160,202,250,164,151,198,169,232,120,150,131,156,141,130,133,143,125,166,81,109,81,116,113,87,76,75,59,110,48,54,49,85,53,28,27,54,31,56,21,15,30,21,21,14,10,8,7,49,15473,Matupi,MMR004007
