Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,669,1424.0,1762,1743,1841,2013,1814,2227,2302,1712,1697,1411,1234,1621,1005,1197,817,891,965,875,1271,880,886,1005,763,1114,768,838,809,635,1078,643,644,813,504,795,467,888,671,618,1024,662,574,806,477,867,576,693,728,512,852,645,455,531,333,602,285,375,330,298,490,239,258,189,150,349,99,148,161,110,237,120,92,105,48,132,46,69,57,30,40,14,11,11,16,49,60205,Minbya,MMR012005
 Illiterate,1372,581.0,416,237,188,171,107,125,144,106,145,108,93,156,81,97,54,69,68,55,130,65,56,107,64,159,78,78,92,67,160,73,79,119,41,113,50,69,62,47,136,57,53,85,47,111,44,67,86,65,121,67,45,55,31,110,44,41,54,35,83,36,36,49,18,82,17,28,19,17,54,27,21,31,7,50,8,9,16,9,19,9,5,4,4,23,8117,Minbya,MMR012005
 Total,2041,2005.0,2178,1980,2029,2184,1921,2352,2446,1818,1842,1519,1327,1777,1086,1294,871,960,1033,930,1401,945,942,1112,827,1273,846,916,901,702,1238,716,723,932,545,908,517,957,733,665,1160,719,627,891,524,978,620,760,814,577,973,712,500,586,364,712,329,416,384,333,573,275,294,238,168,431,116,176,180,127,291,147,113,136,55,182,54,78,73,39,59,23,16,15,20,72,68322,Minbya,MMR012005
