Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,56,212.0,296,255,336,306,277,302,304,241,282,297,266,287,275,354,270,263,304,252,348,271,273,239,212,319,225,254,207,198,288,171,205,218,183,247,144,193,172,159,237,156,136,142,86,183,91,107,126,102,137,106,81,75,61,103,57,52,47,41,48,35,33,21,13,22,13,19,27,15,26,8,14,8,9,9,8,7,9,6,5,5,1,2,3,6,12459,Indaw(ST),MMR014008
 Illiterate,338,199.0,101,86,53,62,40,52,37,35,40,33,42,48,25,79,47,49,45,53,103,45,44,53,47,118,42,46,53,45,95,41,52,49,33,89,36,28,54,39,105,42,39,50,41,81,33,26,21,32,57,35,24,18,24,51,13,14,11,17,38,11,11,3,2,23,6,11,13,5,13,2,2,2,6,4,4,2,3,3,5,3,1,3,-,7,3493,Indaw(ST),MMR014008
 Total,394,411.0,397,341,389,368,317,354,341,276,322,330,308,335,300,433,317,312,349,305,451,316,317,292,259,437,267,300,260,243,383,212,257,267,216,336,180,221,226,198,342,198,175,192,127,264,124,133,147,134,194,141,105,93,85,154,70,66,58,58,86,46,44,24,15,45,19,30,40,20,39,10,16,10,15,13,12,9,12,9,10,8,2,5,3,13,15952,Indaw(ST),MMR014008
