Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,115,182.0,189,228,226,253,236,275,296,329,284,290,329,326,302,325,315,316,303,294,287,275,254,254,260,332,235,243,243,205,238,211,210,221,222,235,228,247,264,243,251,230,251,259,222,194,204,233,221,226,163,215,188,193,172,182,128,141,129,88,108,83,111,77,61,64,38,54,66,44,41,29,32,41,34,29,22,18,29,13,15,13,12,8,4,30,15286,Botahtaung,MMR013017
 Illiterate,93,23.0,4,7,2,6,-,1,4,2,5,2,2,6,1,1,2,2,2,3,4,1,2,2,2,4,-,1,3,1,3,2,1,2,2,1,1,4,-,1,3,2,2,4,1,3,1,3,1,-,2,2,1,3,1,1,-,-,-,2,-,-,-,-,-,1,-,1,-,1,-,1,-,1,-,1,-,-,-,1,-,-,2,-,-,2,248,Botahtaung,MMR013017
 Total,208,205.0,193,235,228,259,236,276,300,331,289,292,331,332,303,326,317,318,305,297,291,276,256,256,262,336,235,244,246,206,241,213,211,223,224,236,229,251,264,244,254,232,253,263,223,197,205,236,222,226,165,217,189,196,173,183,128,141,129,90,108,83,111,77,61,65,38,55,66,45,41,30,32,42,34,30,22,18,29,14,15,13,14,8,4,32,15534,Botahtaung,MMR013017
