Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,632,1863.0,2038,1862,1913,1984,1945,2017,2091,2017,1977,1778,1652,1678,1394,1599,1262,1373,1333,1266,1507,1240,1309,1447,1231,1562,1141,1222,1266,1112,1418,1057,1160,1398,1116,1326,886,1335,1120,1071,1356,1040,891,1085,860,1108,797,892,871,744,930,713,669,690,526,651,441,481,466,338,490,360,406,281,226,350,194,189,198,163,279,176,119,130,83,122,90,75,73,72,86,36,25,22,22,70,78484,Nyaunglebin,MMR007005
 Illiterate,1436,239.0,83,48,32,29,23,30,41,28,42,28,38,45,27,34,25,28,34,33,46,35,32,44,27,30,22,26,28,25,51,23,25,28,33,39,8,23,16,21,32,19,19,23,13,19,19,18,16,16,23,10,7,7,10,22,8,6,9,8,17,6,10,9,5,13,3,11,2,3,8,8,4,8,5,5,3,4,6,6,5,3,-,1,1,5,3360,Nyaunglebin,MMR007005
 Total,2068,2102.0,2121,1910,1945,2013,1968,2047,2132,2045,2019,1806,1690,1723,1421,1633,1287,1401,1367,1299,1553,1275,1341,1491,1258,1592,1163,1248,1294,1137,1469,1080,1185,1426,1149,1365,894,1358,1136,1092,1388,1059,910,1108,873,1127,816,910,887,760,953,723,676,697,536,673,449,487,475,346,507,366,416,290,231,363,197,200,200,166,287,184,123,138,88,127,93,79,79,78,91,39,25,23,23,75,81844,Nyaunglebin,MMR007005
