Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,87,214.0,303,321,349,341,288,370,315,347,245,280,224,248,205,234,162,163,176,173,196,154,148,149,141,200,121,118,139,121,135,83,97,107,93,133,90,104,106,91,135,84,90,86,57,120,53,58,65,71,70,49,39,45,34,71,22,31,29,28,34,27,16,10,9,31,6,13,12,4,23,3,3,7,2,8,2,2,5,2,2,1,-,2,1,6,9039,Phruso,MMR002003
 Illiterate,301,169.0,88,59,35,23,20,25,22,24,20,15,18,15,14,23,12,17,22,25,39,20,33,19,22,52,22,34,34,31,58,40,41,32,18,51,26,19,29,18,50,25,34,38,19,65,24,33,38,36,47,38,25,23,17,59,13,25,19,17,45,5,10,17,8,33,7,15,14,10,17,15,4,7,5,20,2,4,1,3,5,2,1,1,3,8,2492,Phruso,MMR002003
 Total,388,383.0,391,380,384,364,308,395,337,371,265,295,242,263,219,257,174,180,198,198,235,174,181,168,163,252,143,152,173,152,193,123,138,139,111,184,116,123,135,109,185,109,124,124,76,185,77,91,103,107,117,87,64,68,51,130,35,56,48,45,79,32,26,27,17,64,13,28,26,14,40,18,7,14,7,28,4,6,6,5,7,3,1,3,4,14,11531,Phruso,MMR002003
