Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,492,1053.0,1194,1059,1070,1155,1023,1026,1101,1044,1045,892,848,1045,902,1238,892,953,887,864,1157,917,1008,1009,849,1277,850,957,936,773,1272,820,934,993,801,1071,689,950,795,676,1089,709,804,697,636,859,578,610,636,482,818,503,497,503,350,531,327,438,411,341,459,257,323,222,174,293,138,174,180,137,289,118,128,123,57,123,60,71,62,50,63,35,19,17,15,60,53983,Tada U,MMR010016
 Illiterate,729,151.0,66,41,18,16,10,18,15,14,12,13,18,10,11,21,7,10,14,12,10,16,20,20,16,15,15,20,20,19,29,18,15,23,11,17,13,15,7,10,29,10,19,17,13,26,16,17,12,6,22,14,6,10,-,18,3,11,12,12,15,4,9,6,4,18,10,3,8,6,13,9,1,6,3,15,2,4,4,1,5,3,2,-,-,12,1971,Tada U,MMR010016
 Total,1221,1204.0,1260,1100,1088,1171,1033,1044,1116,1058,1057,905,866,1055,913,1259,899,963,901,876,1167,933,1028,1029,865,1292,865,977,956,792,1301,838,949,1016,812,1088,702,965,802,686,1118,719,823,714,649,885,594,627,648,488,840,517,503,513,350,549,330,449,423,353,474,261,332,228,178,311,148,177,188,143,302,127,129,129,60,138,62,75,66,51,68,38,21,17,15,72,55954,Tada U,MMR010016
