Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,502,1154.0,1370,1276,1339,1399,1302,1386,1429,1369,1195,988,1088,1090,844,1051,746,843,799,686,1045,652,849,874,837,1062,767,797,784,670,977,640,902,796,754,917,680,847,812,638,960,643,762,671,547,806,610,559,561,487,623,441,508,449,386,533,328,367,310,273,385,235,289,219,133,258,123,168,143,122,227,76,100,90,71,103,59,54,38,25,42,18,23,14,13,46,52054,Kani,MMR005017
 Illiterate,714,203.0,72,34,28,8,14,22,18,12,15,17,21,18,17,20,13,14,13,11,22,11,14,20,10,36,16,18,15,9,30,16,20,13,17,29,7,12,16,9,29,13,15,16,12,25,10,16,14,12,20,10,24,18,10,16,14,17,17,20,23,15,24,20,13,29,10,13,11,14,39,13,10,21,7,16,9,7,14,8,4,7,10,4,5,7,2305,Kani,MMR005017
 Total,1216,1357.0,1442,1310,1367,1407,1316,1408,1447,1381,1210,1005,1109,1108,861,1071,759,857,812,697,1067,663,863,894,847,1098,783,815,799,679,1007,656,922,809,771,946,687,859,828,647,989,656,777,687,559,831,620,575,575,499,643,451,532,467,396,549,342,384,327,293,408,250,313,239,146,287,133,181,154,136,266,89,110,111,78,119,68,61,52,33,46,25,33,18,18,53,54359,Kani,MMR005017
