Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,1178,2635.0,2964,2774,3016,2988,2715,2957,2935,2821,2650,2341,2391,2568,2075,2542,2039,2081,2214,2044,2551,2085,2095,2221,1974,2592,1870,2134,1935,1768,2403,1561,1612,1750,1439,1759,1245,1850,1576,1236,1886,1436,1290,1362,1120,1415,1073,1152,1139,1079,1237,962,853,842,728,969,607,578,562,582,718,430,487,333,226,429,212,237,258,232,466,211,146,182,103,212,99,114,105,86,92,50,37,31,20,92,114064,Lewe,MMR018007
 Illiterate,1812,413.0,186,103,56,58,30,49,37,34,44,51,33,53,40,59,35,43,50,37,44,42,43,40,40,63,40,51,58,30,53,24,26,35,34,33,18,34,20,27,51,24,27,26,21,47,14,18,20,14,20,19,12,12,6,13,8,7,3,7,15,7,9,10,1,11,8,11,4,8,8,5,2,12,6,6,2,3,3,5,6,2,3,1,2,2,4499,Lewe,MMR018007
 Total,2990,3048.0,3150,2877,3072,3046,2745,3006,2972,2855,2694,2392,2424,2621,2115,2601,2074,2124,2264,2081,2595,2127,2138,2261,2014,2655,1910,2185,1993,1798,2456,1585,1638,1785,1473,1792,1263,1884,1596,1263,1937,1460,1317,1388,1141,1462,1087,1170,1159,1093,1257,981,865,854,734,982,615,585,565,589,733,437,496,343,227,440,220,248,262,240,474,216,148,194,109,218,101,117,108,91,98,52,40,32,22,94,118563,Lewe,MMR018007
