Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,3,6.0,13,17,11,13,12,13,15,24,21,29,22,22,13,22,13,31,26,20,26,14,13,17,26,23,15,19,15,12,9,14,12,13,11,14,8,18,5,11,15,15,16,17,14,11,8,12,11,15,15,19,9,7,8,13,2,5,4,2,-,5,4,3,3,1,2,-,3,2,7,3,1,2,1,1,-,-,4,-,1,-,-,-,1,-,903,Seikkan,MMR013045
 Illiterate,14,2.0,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,Seikkan,MMR013045
 Total,17,8.0,13,17,11,13,12,13,15,24,21,29,22,23,13,22,13,31,27,20,27,14,13,17,26,23,15,19,15,12,9,14,12,13,11,14,8,18,5,11,15,15,16,17,14,11,8,12,11,15,15,19,9,7,8,13,2,5,4,2,-,5,4,3,3,1,2,-,3,2,7,4,1,2,1,1,-,-,4,-,1,-,-,-,1,-,923,Seikkan,MMR013045
