Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,479,1288.0,1615,1542,1506,1471,1302,1430,1323,1196,1275,1297,1337,1452,1332,1453,1220,1165,1273,1086,1209,965,983,1154,1023,1153,834,862,917,841,894,742,712,703,627,772,566,783,695,634,736,496,492,487,452,579,375,397,452,478,500,376,333,296,222,335,189,216,190,181,168,135,103,94,76,136,62,82,72,60,77,32,38,34,26,50,17,27,18,19,20,13,6,7,10,21,52296,Hsihseng,MMR014004
 Illiterate,1315,519.0,256,150,101,53,55,46,48,48,61,67,61,84,64,102,48,89,94,79,110,84,97,112,129,141,109,139,128,148,160,132,117,126,109,151,82,148,117,113,151,110,114,121,97,195,117,119,113,106,137,103,103,69,71,141,41,82,63,66,68,44,50,32,24,46,28,34,32,28,34,24,13,21,7,18,11,19,11,9,16,6,9,7,2,10,8514,Hsihseng,MMR014004
 Total,1794,1807.0,1871,1692,1607,1524,1357,1476,1371,1244,1336,1364,1398,1536,1396,1555,1268,1254,1367,1165,1319,1049,1080,1266,1152,1294,943,1001,1045,989,1054,874,829,829,736,923,648,931,812,747,887,606,606,608,549,774,492,516,565,584,637,479,436,365,293,476,230,298,253,247,236,179,153,126,100,182,90,116,104,88,111,56,51,55,33,68,28,46,29,28,36,19,15,14,12,31,60810,Hsihseng,MMR014004
