Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,736,1805.0,2079,2019,2233,2232,2169,2330,2357,2132,2127,1721,1750,1894,1549,2026,1540,1544,1801,1558,2164,1555,1650,1838,1633,2004,1675,1629,1721,1324,1958,1421,1319,1582,1309,1667,1129,1572,1102,1071,1528,1248,1052,1208,957,1264,915,964,1059,808,1099,847,741,788,694,972,591,513,516,423,540,286,273,187,183,309,163,173,195,162,297,140,102,167,71,148,87,74,80,65,63,48,27,21,21,59,91053,Labutta,MMR017016
 Illiterate,2023,704.0,317,222,119,112,80,91,65,83,92,70,90,103,76,120,78,79,101,102,148,99,114,106,102,142,103,112,134,100,185,101,94,104,82,107,59,85,64,40,95,54,55,69,45,82,55,66,51,37,93,37,47,41,39,56,30,26,29,13,58,18,11,8,7,24,11,17,21,15,25,15,5,15,6,18,6,11,12,6,13,5,4,5,2,12,8178,Labutta,MMR017016
 Total,2759,2509.0,2396,2241,2352,2344,2249,2421,2422,2215,2219,1791,1840,1997,1625,2146,1618,1623,1902,1660,2312,1654,1764,1944,1735,2146,1778,1741,1855,1424,2143,1522,1413,1686,1391,1774,1188,1657,1166,1111,1623,1302,1107,1277,1002,1346,970,1030,1110,845,1192,884,788,829,733,1028,621,539,545,436,598,304,284,195,190,333,174,190,216,177,322,155,107,182,77,166,93,85,92,71,76,53,31,26,23,71,99231,Labutta,MMR017016
