Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,269,852.0,957,903,846,918,808,956,925,915,860,888,837,1088,763,1020,706,811,736,737,836,658,711,786,590,1002,529,675,560,491,722,498,458,536,336,657,283,436,448,397,572,358,322,366,254,528,292,319,280,264,358,310,199,217,151,307,151,151,128,121,144,116,83,88,36,87,37,42,44,36,61,27,18,32,16,40,16,12,15,9,15,12,8,11,5,26,35088,Namkham,MMR015010
 Illiterate,760,316.0,172,123,79,71,58,57,77,63,72,82,82,115,103,148,93,121,109,117,176,101,113,144,92,246,98,126,116,102,205,107,109,119,81,237,81,129,86,118,175,108,89,119,82,219,99,118,94,103,163,141,90,95,66,191,65,88,81,74,101,68,64,52,24,117,28,38,37,36,61,38,28,47,14,72,19,24,28,17,42,22,14,15,4,34,8708,Namkham,MMR015010
 Total,1029,1168.0,1129,1026,925,989,866,1013,1002,978,932,970,919,1203,866,1168,799,932,845,854,1012,759,824,930,682,1248,627,801,676,593,927,605,567,655,417,894,364,565,534,515,747,466,411,485,336,747,391,437,374,367,521,451,289,312,217,498,216,239,209,195,245,184,147,140,60,204,65,80,81,72,122,65,46,79,30,112,35,36,43,26,57,34,22,26,9,60,43796,Namkham,MMR015010
