Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,230,732.0,845,724,797,815,846,816,914,781,691,678,617,667,544,673,593,558,543,518,670,504,539,592,506,703,541,581,588,505,634,469,486,562,502,566,393,579,496,447,603,491,470,539,454,611,468,550,563,496,532,475,384,408,333,443,295,299,245,209,227,154,146,105,91,173,73,97,142,114,212,129,95,107,72,89,70,71,59,57,55,33,10,23,13,51,35781,Ngathaingchaung(ST),MMR017006
 Illiterate,563,132.0,53,28,15,18,9,29,24,24,31,21,23,31,19,23,22,22,21,19,34,18,20,28,21,35,23,28,24,16,30,15,14,18,17,15,5,12,10,18,29,15,15,11,17,14,12,14,13,8,13,14,12,9,7,15,10,8,4,4,7,3,4,-,4,10,3,3,10,4,11,4,4,4,6,8,4,3,4,2,2,3,1,-,-,3,1879,Ngathaingchaung(ST),MMR017006
 Total,793,864.0,898,752,812,833,855,845,938,805,722,699,640,698,563,696,615,580,564,537,704,522,559,620,527,738,564,609,612,521,664,484,500,580,519,581,398,591,506,465,632,506,485,550,471,625,480,564,576,504,545,489,396,417,340,458,305,307,249,213,234,157,150,105,95,183,76,100,152,118,223,133,99,111,78,97,74,74,63,59,57,36,11,23,13,54,37660,Ngathaingchaung(ST),MMR017006
