Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,404,984.0,1139,1065,993,1094,982,1113,1094,919,723,744,742,663,605,629,557,589,561,577,723,566,674,662,590,835,574,704,681,524,783,493,624,650,533,745,492,650,616,520,790,457,623,603,500,667,432,491,497,453,580,353,431,364,284,443,298,344,325,275,385,225,297,201,135,290,154,178,142,133,251,116,130,125,89,134,77,104,78,39,59,44,34,29,16,61,41552,Ye U,MMR005009
 Illiterate,587,89.0,38,38,12,13,13,12,13,15,9,11,9,10,16,14,3,6,10,6,12,8,8,5,1,8,6,5,8,6,11,3,8,8,4,8,6,5,7,3,4,4,4,9,3,9,2,4,5,2,4,4,5,2,8,9,4,5,2,6,8,5,10,5,2,10,2,3,5,2,10,4,1,8,1,8,-,5,3,7,3,-,1,-,1,6,1259,Ye U,MMR005009
 Total,991,1073.0,1177,1103,1005,1107,995,1125,1107,934,732,755,751,673,621,643,560,595,571,583,735,574,682,667,591,843,580,709,689,530,794,496,632,658,537,753,498,655,623,523,794,461,627,612,503,676,434,495,502,455,584,357,436,366,292,452,302,349,327,281,393,230,307,206,137,300,156,181,147,135,261,120,131,133,90,142,77,109,81,46,62,44,35,29,17,67,42811,Ye U,MMR005009
