Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,139,417.0,421,445,419,468,385,427,448,403,374,346,324,422,285,377,276,277,296,268,377,305,300,367,268,457,248,345,306,275,345,240,245,275,211,374,173,218,228,166,257,136,130,121,126,159,95,100,110,103,124,105,58,75,66,96,34,35,34,37,55,27,32,21,12,40,18,10,11,11,9,9,5,8,4,7,3,3,5,4,6,2,2,1,1,11,15258,Tanaing,MMR001004
 Illiterate,300,63.0,33,10,9,10,3,6,9,10,11,10,9,18,4,9,8,9,17,14,25,18,24,22,12,40,12,26,21,27,27,15,24,26,14,32,15,26,21,17,37,16,15,28,12,48,14,19,24,20,26,18,14,12,10,40,7,7,17,8,15,7,10,8,3,30,3,5,8,3,11,-,3,5,1,11,-,1,2,2,5,-,-,2,-,17,1550,Tanaing,MMR001004
 Total,439,480.0,454,455,428,478,388,433,457,413,385,356,333,440,289,386,284,286,313,282,402,323,324,389,280,497,260,371,327,302,372,255,269,301,225,406,188,244,249,183,294,152,145,149,138,207,109,119,134,123,150,123,72,87,76,136,41,42,51,45,70,34,42,29,15,70,21,15,19,14,20,9,8,13,5,18,3,4,7,6,11,2,2,3,1,28,16808,Tanaing,MMR001004
