Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,433,930.0,991,914,1059,1110,996,1088,1114,956,927,841,974,993,880,1064,938,953,995,904,1132,924,1057,1165,1031,1355,1062,1056,1017,799,1211,824,842,902,720,891,716,906,717,586,925,681,727,649,539,755,574,559,584,530,594,385,474,354,329,481,306,319,337,325,349,231,260,213,151,242,118,151,151,108,239,75,93,100,52,124,45,52,47,28,43,21,15,13,9,41,51371,Minhla,MMR009013
 Illiterate,590,88.0,49,25,22,20,22,25,27,26,21,21,25,31,15,27,25,22,21,26,36,21,36,28,27,51,20,25,17,19,27,20,16,33,16,34,7,20,18,9,24,9,18,24,17,54,15,19,23,18,27,27,18,21,8,48,8,24,21,24,38,18,18,18,10,33,6,9,5,19,25,5,8,16,12,23,5,12,6,9,6,2,6,3,2,7,2376,Minhla,MMR009013
 Total,1023,1018.0,1040,939,1081,1130,1018,1113,1141,982,948,862,999,1024,895,1091,963,975,1016,930,1168,945,1093,1193,1058,1406,1082,1081,1034,818,1238,844,858,935,736,925,723,926,735,595,949,690,745,673,556,809,589,578,607,548,621,412,492,375,337,529,314,343,358,349,387,249,278,231,161,275,124,160,156,127,264,80,101,116,64,147,50,64,53,37,49,23,21,16,11,48,53747,Minhla,MMR009013
