Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,4,20.0,19,13,22,22,12,19,22,16,21,17,13,19,19,38,20,22,19,16,21,14,22,16,13,32,16,18,24,11,15,11,13,20,13,21,7,9,14,11,12,6,9,13,14,9,6,7,8,7,8,5,3,6,1,1,4,1,2,2,3,1,1,1,-,3,1,1,2,-,1,-,1,-,-,1,-,-,-,-,1,1,-,-,-,-,836,Ywathit(ST),MMR002005
 Illiterate,19,2.0,2,2,1,1,1,-,1,-,-,2,-,1,-,-,3,-,1,2,2,2,3,3,1,3,1,4,2,1,2,1,1,1,-,4,2,-,3,1,4,1,1,6,2,2,1,2,1,-,2,1,-,2,1,4,1,1,2,-,1,1,-,1,-,-,-,3,-,1,1,1,1,-,-,2,-,-,-,-,2,-,-,-,-,1,124,Ywathit(ST),MMR002005
 Total,23,22.0,21,15,23,23,13,19,23,16,21,19,13,20,19,38,23,22,20,18,23,16,25,19,14,35,17,22,26,12,17,12,14,21,13,25,9,9,17,12,16,7,10,19,16,11,7,9,9,7,10,6,3,8,2,5,5,2,4,2,4,2,1,2,-,3,1,4,2,1,2,1,2,-,-,3,-,-,-,-,3,1,-,-,-,1,960,Ywathit(ST),MMR002005
