Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,322,762.0,824,753,717,814,750,852,864,851,753,675,809,829,622,924,662,669,734,537,876,604,761,754,679,921,608,729,742,581,962,548,711,680,548,800,550,663,596,452,810,466,567,541,415,589,409,420,489,362,551,347,417,405,325,463,295,336,312,201,389,160,260,170,127,258,121,128,148,98,253,87,107,144,56,126,56,61,64,31,62,17,28,15,7,63,40244,Chaung Oo,MMR005015
 Illiterate,429,72.0,41,26,22,16,17,16,18,16,19,9,16,23,4,21,12,14,16,16,23,11,17,17,10,34,21,12,23,10,32,19,24,18,18,37,17,21,19,12,27,10,22,19,11,28,7,11,10,9,13,6,13,9,13,13,9,8,5,5,20,4,5,4,1,12,-,5,5,4,20,5,5,8,3,11,4,4,8,3,2,2,2,4,1,5,1613,Chaung Oo,MMR005015
 Total,751,834.0,865,779,739,830,767,868,882,867,772,684,825,852,626,945,674,683,750,553,899,615,778,771,689,955,629,741,765,591,994,567,735,698,566,837,567,684,615,464,837,476,589,560,426,617,416,431,499,371,564,353,430,414,338,476,304,344,317,206,409,164,265,174,128,270,121,133,153,102,273,92,112,152,59,137,60,65,72,34,64,19,30,19,8,68,41857,Chaung Oo,MMR005015
